@relation '???1-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,1'

@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute A4 numeric
@attribute A5 numeric
@attribute A6 numeric
@attribute A7 numeric
@attribute A8 numeric
@attribute A9 numeric
@attribute A10 numeric
@attribute A11 numeric
@attribute A12 numeric
@attribute A13 numeric
@attribute A14 numeric
@attribute A15 numeric
@attribute A16 numeric
@attribute A17 numeric
@attribute A18 numeric
@attribute A19 numeric
@attribute A20 numeric
@attribute A21 numeric
@attribute A22 numeric
@attribute A23 numeric
@attribute A24 numeric
@attribute A25 numeric
@attribute A26 numeric
@attribute A27 numeric
@attribute A28 numeric
@attribute A29 numeric
@attribute A30 numeric
@attribute A31 numeric
@attribute A32 numeric
@attribute A33 numeric
@attribute A34 numeric
@attribute A35 numeric
@attribute A36 numeric
@attribute A37 numeric
@attribute A38 numeric
@attribute A39 numeric
@attribute A40 numeric
@attribute A41 numeric
@attribute A42 numeric
@attribute A43 numeric
@attribute A44 numeric
@attribute A45 numeric
@attribute A46 numeric
@attribute A47 numeric
@attribute A48 numeric
@attribute A49 numeric
@attribute A50 numeric
@attribute A51 numeric
@attribute A52 numeric
@attribute A53 numeric
@attribute A54 numeric
@attribute A55 numeric
@attribute A56 numeric
@attribute A57 numeric
@attribute A58 numeric
@attribute A59 numeric
@attribute A60 numeric
@attribute A61 numeric
@attribute A62 numeric
@attribute A63 numeric
@attribute A64 numeric
@attribute A65 numeric
@attribute A66 numeric
@attribute A67 numeric
@attribute A68 numeric
@attribute A69 numeric
@attribute A70 numeric
@attribute A71 numeric
@attribute A72 numeric
@attribute A73 numeric
@attribute A74 numeric
@attribute A75 numeric
@attribute A76 numeric
@attribute A77 numeric
@attribute A78 numeric
@attribute A79 numeric
@attribute A80 numeric
@attribute A81 numeric
@attribute A82 numeric
@attribute A83 numeric
@attribute A84 numeric
@attribute A85 numeric
@attribute A86 numeric
@attribute A87 numeric
@attribute A88 numeric
@attribute A89 numeric
@attribute A90 numeric
@attribute A91 numeric
@attribute A92 numeric
@attribute A93 numeric
@attribute A94 numeric
@attribute A95 numeric
@attribute A96 numeric
@attribute A97 numeric
@attribute A98 numeric
@attribute A99 numeric
@attribute A100 numeric
@attribute A101 numeric
@attribute A102 numeric
@attribute A103 numeric
@attribute A104 numeric
@attribute A105 numeric
@attribute A106 numeric
@attribute A107 numeric
@attribute A108 numeric
@attribute A109 numeric
@attribute A110 numeric
@attribute A111 numeric
@attribute A112 numeric
@attribute A113 numeric
@attribute A114 numeric
@attribute A115 numeric
@attribute A116 numeric
@attribute A117 numeric
@attribute A118 numeric
@attribute A119 numeric
@attribute A120 numeric
@attribute A121 numeric
@attribute A122 numeric
@attribute A123 numeric
@attribute A124 numeric
@attribute A125 numeric
@attribute A126 numeric
@attribute A127 numeric
@attribute A128 numeric
@attribute A129 numeric
@attribute A130 numeric
@attribute A131 numeric
@attribute A132 numeric
@attribute A133 numeric
@attribute A134 numeric
@attribute A135 numeric
@attribute A136 numeric
@attribute A137 numeric
@attribute A138 numeric
@attribute A139 numeric
@attribute A140 numeric
@attribute A141 numeric
@attribute A142 numeric
@attribute A143 numeric
@attribute A144 numeric
@attribute A145 numeric
@attribute A146 numeric
@attribute A147 numeric
@attribute A148 numeric
@attribute A149 numeric
@attribute A150 numeric
@attribute A151 numeric
@attribute A152 numeric
@attribute A153 numeric
@attribute A154 numeric
@attribute A155 numeric
@attribute A156 numeric
@attribute A157 numeric
@attribute A158 numeric
@attribute A159 numeric
@attribute A160 numeric
@attribute A161 numeric
@attribute A162 numeric
@attribute A163 numeric
@attribute A164 numeric
@attribute A165 numeric
@attribute A166 numeric
@attribute A167 numeric
@attribute A168 numeric
@attribute A169 numeric
@attribute A170 numeric
@attribute A171 numeric
@attribute A172 numeric
@attribute A173 numeric
@attribute A174 numeric
@attribute A175 numeric
@attribute A176 numeric
@attribute A177 numeric
@attribute A178 numeric
@attribute A179 numeric
@attribute A180 numeric
@attribute A181 numeric
@attribute A182 numeric
@attribute A183 numeric
@attribute A184 numeric
@attribute A185 numeric
@attribute A186 numeric
@attribute A187 numeric
@attribute A188 numeric
@attribute A189 numeric
@attribute A190 numeric
@attribute A191 numeric
@attribute A192 numeric
@attribute A193 numeric
@attribute A194 numeric
@attribute A195 numeric
@attribute A196 numeric
@attribute A197 numeric
@attribute A198 numeric
@attribute A199 numeric
@attribute A200 numeric
@attribute A201 numeric
@attribute A202 numeric
@attribute A203 numeric
@attribute A204 numeric
@attribute A205 numeric
@attribute A206 numeric
@attribute A207 numeric
@attribute A208 numeric
@attribute A209 numeric
@attribute A210 numeric
@attribute type0 {0,3}

@data
0.172988,0.318405,1.522467,1.449886,3.039004,2.528292,1.649751,0.178484,1.817911,1.984405,1.12531,1.165158,1.875723,1.436543,0.206822,1.614575,4.426043,4.641059,3.488017,2.308932,0.959625,0.02515,0.727845,0.833488,1.411306,0.549655,0.516673,0.132324,0.027893,0.108334,0.119977,0.160072,0.192322,0.243006,0.037246,0.041607,0.233695,0.309051,0.742859,0.463098,0.860612,0.192747,0.801775,0.749021,-0.278761,0.87136,0.859927,0.238642,0.992137,0.835244,0.827891,0.929221,0.88159,0.885583,0.851449,0.91912,0.874964,0.987783,0.061994,0.972197,0.96236,-0.29858,0.870091,0.202778,0.998461,0.933696,-0.342189,-0.891158,-0.971966,-0.722235,-0.710246,-0.982642,-0.444203,-0.983369,-0.869919,-0.994123,-0.687882,0.393465,-0.976595,-0.715895,0.366327,0.981846,0.984272,0.08023,0.327194,0.297332,0.717139,2.072379,1.475208,0.566304,0.318203,4.628039,3.456921,1.610187,1.195548,1.054979,1.353858,3.051893,1.833863,1.186616,2.870953,9.115222,8.586009,3.224213,2.299485,0.000052,0.029056,0.207316,0.052827,0.059144,0.025495,0.001434,0.00005,0.000677,0.003685,0.007486,0.01275,0.004552,0.000038,0.000138,0.003231,0.009653,0.019366,0.136057,0.037672,0.001304,0.129234,0.350573,0.350573,0.129234,0.350573,0.350573,0.350573,0.129234,0.715912,0.350573,0.350573,0.129234,0.350573,0.350573,0.129234,0.715912,0.350573,0.350573,0.129234,0.350573,0.617524,1.428696,0.603023,0.603023,0.909089,0.603023,0.137099,1.006511,0.83249,0.371194,0.371194,0.371194,0.371194,0.371194,1.464679,0.982567,0.371194,0.603023,0.137099,0.371194,0.371194,1.206985,0.06614,0.071064,0.08644,0.074081,0.204667,0.239857,-0.061679,0.286354,0.280632,0.297162,0.089869,0.178794,0.146157,0.099788,0.16922,0.176977,0.191728,0.038847,0.539592,0.404842,0.163475,-0.000342,-0.000519,-0.000499,-0.086601,-0.030686,0.047216,0.019322,-0.003643,-0.000174,0.000021,-0.012997,-0.002377,-0.023507,-0.004487,-0.002244,0.002003,-0.001018,0.023077,-0.018274,-0.06793,-0.016731,3
0.167597,0.64286,1.286587,1.059841,2.555609,3.045445,1.937949,0.838155,1.950496,0.529356,0.193582,0.768928,1.285691,1.996637,1.040846,1.777513,4.78503,1.26291,1.777516,2.564184,0.747677,0.390592,0.858494,0.610227,0.877875,0.398699,0.380636,0.251804,0.055357,0.115693,0.137453,0.22905,0.205805,0.262794,0.039589,0.097556,0.181913,0.329766,0.571223,0.50122,0.82744,0.345128,0.732891,-0.472606,0.344782,0.421434,0.936755,0.007732,0.962,0.689603,0.69307,0.983547,-0.05962,0.88844,0.940612,0.830876,0.995637,0.305629,0.48504,0.849008,0.94163,-0.327711,0.647908,0.890793,0.988859,0.960552,-0.626278,-0.729395,-0.87584,-0.781607,-0.991113,-0.92284,-0.904595,-0.950695,-0.95861,-0.987229,-0.959722,-0.827461,-0.893369,-0.937329,0.813566,0.846557,0.940248,0.914192,0.516509,0.621862,1.39576,3.029926,2.585701,0.569265,0.14393,4.47866,2.298573,1.212771,1.414742,1.066965,1.186711,2.901717,1.723952,1.346014,4.752973,11.342337,8.86922,4.075228,2.333089,0.007632,0.125644,0.207883,0.017115,0.046156,0.039908,0.003746,0.000097,0.002828,0.002855,0.005967,0.018151,0.006377,0.000116,0.001188,0.008196,0.002857,0.032807,0.177589,0.090582,0.005938,0.143726,0.388509,0.549098,0.388509,0.388509,0.63073,1.228861,0.549098,0.143726,0.388509,0.143726,0.388509,0.388509,0.382543,0.63073,0.388509,0.143726,0.996818,0.143726,0.388509,0.141441,0.926937,0.407706,1.258683,0.414579,0.825069,0.407706,0.661396,0.926937,0.151097,0.407706,0.414579,0.407706,0.407706,1.403455,0.672361,0.661396,0.912025,0.414579,0.407706,0.81161,0.912025,0.118084,0.103611,0.088041,0.185066,0.224689,0.316672,-0.023902,0.30639,0.330188,0.201777,0.142483,0.171271,0.168873,0.092464,0.18461,0.225156,0.072763,0.322516,0.523358,0.456769,0.241986,0.00053,0.004282,-0.054962,-0.086697,-0.009454,0.038944,0.033622,0.00155,-0.001022,-0.007098,-0.011656,-0.00024,-0.02882,-0.007015,0.003102,0.000753,0.016328,0.010671,-0.019538,-0.076379,-0.046659,3
0.044983,0.194246,0.469668,1.149829,1.156917,2.514274,1.01154,0.145195,0.779551,0.942398,0.469478,0.329211,0.699796,1.295021,0.195426,0.587303,1.636691,2.508996,1.393833,2.360394,0.631308,0.073077,0.398661,0.323943,0.542963,0.728831,0.243699,0.26957,0.022146,0.078369,0.075713,0.090613,0.184627,0.180862,0.097029,0.042357,0.068992,0.056082,0.316719,0.537448,0.476052,0.431637,0.595061,-0.840793,-0.978521,-0.450418,0.740102,-0.325126,0.772863,0.751404,-0.267333,0.956798,0.968761,0.831869,0.98067,0.631187,0.972157,0.705468,-0.943897,-0.597103,0.964703,-0.435711,0.008735,0.795807,0.984805,0.794714,-0.187551,-0.949112,-0.888928,-0.977545,-0.79426,-0.956778,-0.667307,-0.970383,-0.970582,-0.994612,-0.982691,-0.991254,-0.954975,-0.966843,0.004773,0.9457,0.898607,0.987737,0.395533,0.423116,0.595581,1.242654,1.900839,0.649641,0.194564,4.276423,3.510184,2.263143,1.611346,1.340632,1.419884,2.385359,1.351352,1.050467,1.5863,4.719829,6.682454,3.559402,2.002541,0.000354,0.010291,0.066386,0.055305,0.006434,0.022979,0.003161,0.000069,0.000449,0.002624,0.003039,0.00718,0.007109,0.000762,0.000265,0.000556,0.002301,0.000949,0.040801,0.059509,0.008383,0.119116,0.117595,0.117595,0.119116,0.323939,0.319924,0.520726,0.119116,0.117595,0.117595,0.323939,0.119116,0.319924,0.117595,0.119116,0.117595,0.319924,0.119116,0.323939,0.117595,0.319924,1.115469,0.336679,0.595649,0.336679,0.547661,0.898267,0.336679,0.341174,0.547661,0.547661,0.336679,0.336679,0.479865,0.547661,0.341174,0.336679,0.547661,0.964121,0.12395,0.336679,0.547661,0.08115,0.079432,0.075758,0.097072,0.133816,0.2092,0.073421,0.255131,0.260068,0.242254,0.19701,0.144063,0.155718,0.126453,0.142775,0.1481,0.122717,0.147522,0.272858,0.367079,0.226537,-0.003408,0.000897,-0.009225,-0.036319,-0.042129,0.013841,0.025118,-0.002047,0.000025,-0.001938,-0.00851,-0.003961,-0.013135,-0.012095,0.004161,-0.000165,0.003444,0.007367,0.002584,-0.026564,-0.043251,3
0.07446,0.045626,0.742151,0.785216,0.627178,2.175588,0.743967,0.047317,0.825204,1.259586,0.571913,0.303806,0.770705,1.234682,0.136175,0.538594,2.237867,2.498731,0.822346,1.81476,0.617599,0.068629,0.410522,0.479786,0.620191,0.521083,0.179737,0.250833,0.038484,0.10667,0.115947,0.130321,0.178258,0.166253,0.088789,0.039326,0.099446,0.116329,0.288532,0.425948,0.392433,0.42912,0.464859,-0.35915,-0.810263,-0.92658,-0.198348,-0.678187,0.471821,0.281321,-0.249762,0.984644,0.962516,0.125152,0.983777,0.548439,0.933729,0.923437,-0.696634,-0.828978,-0.162639,-0.796085,-0.474538,-0.614524,0.996848,0.849177,0.655084,-0.914794,-0.701059,-0.901038,-0.848661,-0.988944,-0.70141,-0.980706,-0.948324,-0.960801,-0.974312,0.931407,-0.994914,-0.969017,-0.730913,0.943178,0.842449,0.956399,0.469158,0.452165,0.66567,1.198561,1.66624,0.743772,0.259449,3.647874,3.05784,1.824052,0.963972,0.804571,1.05841,1.936568,1.233633,0.962834,1.624984,4.262277,5.462889,3.221915,1.928012,0.000348,0.00795,0.06542,0.044683,0.002611,0.0157,0.003354,0.000059,0.000481,0.003158,0.002071,0.003273,0.00403,0.000388,0.000073,0.000406,0.002304,0.000323,0.027697,0.046312,0.008648,0.108023,0.106792,0.291332,0.106792,0.957756,0.106792,0.474677,0.108023,0.106792,0.106792,0.106792,0.291332,0.106792,0.106792,0.108023,0.106792,0.291332,0.291332,0.106792,0.106792,0.291332,0.783339,0.496534,0.304895,0.304895,1.009911,0.304895,0.304895,0.502349,0.496534,0.733661,0.304895,0.11191,0.304895,0.686784,0.308506,0.304895,0.496534,0.815897,0.304895,0.496534,0.304895,0.085463,0.078131,0.080832,0.084479,0.140727,0.161049,0.099419,0.232437,0.225191,0.220888,0.151349,0.118478,0.093803,0.111306,0.143047,0.131664,0.120811,0.099315,0.292476,0.274252,0.219292,-0.00567,0.000911,-0.004179,-0.038717,-0.029536,0.006571,0.020726,0.003637,0.000482,-0.000841,-0.010146,-0.002062,-0.006981,-0.009834,0.003741,-0.000235,0.000112,0.0091,-0.001581,-0.017286,-0.037447,3
0.043135,0.157217,0.634655,0.980879,0.980069,2.596486,0.939555,0.081795,0.805263,1.042803,0.566928,0.1379,0.626952,1.387589,0.106887,0.560881,1.574073,2.41477,0.992284,2.052045,0.932701,0.06505,0.386168,0.342579,0.532282,0.654075,0.180025,0.302165,0.034083,0.068364,0.053928,0.080133,0.179702,0.155472,0.104803,0.014814,0.120359,0.058205,0.263333,0.552845,0.400325,0.499099,0.525483,-0.038918,-0.940836,-0.658091,-0.287693,-0.628071,0.512796,-0.087786,0.601407,0.9665,0.898298,0.30536,0.960701,0.61415,0.754338,0.772158,-0.900914,-0.777112,0.789332,-0.785756,-0.354691,-0.205381,0.997164,0.953343,0.613704,-0.803172,-0.620859,-0.94787,-0.667453,-0.992978,-0.454827,-0.971,-0.952747,-0.924204,-0.986473,-0.236299,-0.988047,-0.593231,-0.585339,0.923159,0.863564,0.976923,0.519688,0.509967,0.717248,1.406227,2.135019,0.885145,0.265463,3.925906,3.220295,1.998854,1.260312,1.007727,1.134714,2.111744,1.348505,1.044315,1.546942,4.43939,6.169265,3.539637,2.02251,0.000404,0.009413,0.061883,0.052093,0.004077,0.022384,0.005684,0.000014,0.000387,0.00204,0.001446,0.003894,0.005414,0.000601,0.000009,0.000871,0.003313,0.000757,0.028998,0.063926,0.011494,0.116115,0.114676,0.114676,0.114676,0.312211,0.114676,0.508315,0.116115,0.114676,0.114676,0.312211,0.114676,0.312211,0.114676,0.116115,0.114676,0.312211,0.114676,0.114676,0.114676,0.312211,1.088211,0.328067,0.468248,0.328067,0.533821,0.328067,0.328067,0.540644,0.328067,0.328067,0.328067,0.328067,0.328067,0.533821,1.355796,0.328067,0.328067,1.075118,0.120681,0.328067,0.328067,0.090441,0.088288,0.086992,0.103842,0.135723,0.209717,0.111238,0.246607,0.242688,0.233498,0.179622,0.124224,0.122601,0.120091,0.145352,0.140706,0.13049,0.139281,0.25995,0.322883,0.253749,-0.006153,0.000194,-0.007151,-0.034467,-0.040796,0.009736,0.025506,0.00262,0.000197,-0.001802,-0.006459,-0.005208,-0.006649,-0.011809,0.000217,0.00024,0.002149,0.00915,0.004822,-0.020727,-0.044782,3
0.458864,0.801472,1.838628,5.989612,6.067367,6.23782,3.364457,0.641358,2.420699,3.098871,3.389552,3.618075,2.748149,4.416224,0.795155,2.663905,3.871087,9.535386,6.52879,6.131099,2.338509,0.187596,0.864581,1.090099,1.720014,1.263739,0.904208,0.489228,0.04183,0.112642,0.044562,0.125176,0.131974,0.231194,0.217232,0.094166,0.329214,0.444817,1.481056,0.958858,1.297723,0.735127,0.461366,0.835814,0.518116,0.989115,0.966737,0.391397,0.94938,0.367165,0.792384,0.978564,0.994956,0.997169,0.998766,0.999182,0.994061,0.995166,0.478912,0.9857,0.972939,0.394794,0.955056,-0.669742,0.83651,0.847028,-0.983395,-0.986024,-0.984498,-0.973515,-0.931098,-0.986237,-0.926997,-0.997171,-0.973031,-0.998154,-0.998404,0.874918,-0.734893,-0.724397,0.97507,0.956913,0.980306,0.98487,0.808746,0.721304,0.902667,6.293309,9.359416,1.547965,0.155039,6.59883,5.155788,1.567209,1.736593,1.987193,1.050479,3.801244,2.577364,1.71468,1.981282,13.248932,24.340834,5.58454,1.569938,0.000288,0.043088,0.436529,0.221363,0.187075,0.127267,0.010471,0.000096,0.001483,0.006272,0.014642,0.034246,0.023303,0.001678,0.000262,0.007425,0.055049,0.032396,0.57378,0.276904,0.020946,0.461882,0.461882,0.747614,0.172037,0.747614,0.676976,1.044682,0.172037,0.461882,0.747614,0.461882,1.248717,0.958354,0.453184,0.461882,0.461882,0.958354,0.461882,0.926428,0.461882,0.168661,1.711647,0.809091,0.997685,0.809091,0.809091,1.097082,1.403087,1.111971,0.187176,0.500712,0.500712,0.500712,0.500712,0.7927,0.809091,0.809091,0.997685,0.809091,0.500712,0.187176,0.7927,0.177398,0.111525,0.179309,0.029927,0.392915,0.70415,-0.18669,0.403394,0.382466,0.458099,0.053507,0.221079,0.320621,-0.076763,0.241664,0.224825,0.30614,-0.100604,0.631024,1.026917,0.111347,-0.003297,-0.002619,0.008258,-0.1396,-0.111714,0.105785,0.063604,0.001055,0.002404,-0.006266,-0.015044,-0.016274,-0.035851,-0.029093,0.001391,0.004983,-0.006915,0.055033,0.005961,-0.170051,-0.09152,3
0.613218,1.547546,4.758828,5.996523,9.575189,3.822533,1.950141,0.74903,3.677366,3.435346,3.42098,3.564377,4.480671,1.233591,1.035529,3.699787,7.813572,7.977665,8.558258,1.918829,0.79421,0.25577,1.332627,1.137306,2.098114,0.767316,0.593251,0.137843,0.116006,0.089454,0.071551,0.33439,0.292541,0.393026,0.080095,0.17674,0.551183,0.827951,1.800557,1.249524,1.017452,0.348527,0.898804,0.958651,0.57358,0.996142,0.847324,0.711107,0.736324,0.770088,0.902311,0.987664,0.987765,0.997088,0.933378,0.586917,0.966035,0.967942,0.500328,0.982315,0.87088,0.497565,0.97897,0.716586,0.734102,-0.62523,-0.960781,-0.960348,-0.940031,-0.648494,-0.925311,-0.987388,-0.865398,-0.998827,-0.939219,-0.997832,-0.977324,-0.58413,-0.631999,0.66978,0.949895,0.929733,0.957408,0.787176,1.11705,0.789645,2.974671,12.04982,2.649717,0.52725,0.746279,6.214451,3.518685,1.754501,2.043244,1.229886,1.610201,5.731832,2.133219,0.716494,4.322232,21.540902,10.959329,1.763516,2.109014,0.000637,0.09119,0.49562,0.046368,0.138614,0.025829,0.000387,0.00167,0.001007,0.002776,0.020326,0.038035,0.005039,0.001725,0.000671,0.018414,0.07563,0.204466,0.398773,0.061134,0.000605,0.429122,0.421713,0.421713,1.298023,0.421713,1.106593,0.683734,0.429122,0.421713,0.683734,0.695538,0.421713,0.421713,0.421713,0.429122,0.683734,0.683734,0.429122,0.421713,0.683734,0.421713,1.694656,0.453184,0.733805,0.747614,1.412379,0.733805,0.910303,0.747614,0.733805,0.733805,0.461882,0.733805,0.733805,0.733805,1.203179,0.453184,1.365493,0.926428,0.453184,1.010303,1.449892,0.174902,0.118522,0.203158,0.000657,0.737363,0.175761,-0.153556,0.39055,0.332166,0.401655,-0.073898,0.338569,0.008801,0.214741,0.249313,0.170398,0.229816,-0.1099,0.986347,0.401387,0.144533,-0.003128,0.00013,-0.000092,-0.170781,0.003161,0.08811,-0.007938,-0.017351,-0.000982,-0.005772,-0.005934,-0.018677,-0.04399,0.002682,0.008579,0.007678,-0.005662,0.07159,-0.084111,-0.139561,0.018673,3
0.205415,0.487991,1.582861,6.985252,7.290249,6.099256,3.772365,0.310099,1.167639,4.108408,3.141434,3.038399,3.103382,2.829072,0.552455,1.703173,3.56729,9.165786,5.87596,3.645928,0.496127,0.146164,0.487618,1.354978,1.576361,1.170321,0.638753,0.097407,0.024123,0.103901,0.136302,0.278139,0.399325,0.425304,0.21204,0.030123,0.209549,0.61833,1.616598,1.257693,1.405507,0.322701,0.889785,0.935902,0.552053,0.922932,0.95719,0.200114,0.941847,0.569242,0.869644,0.956892,0.978206,0.97372,0.973772,0.785296,0.878097,0.978322,0.486265,0.859271,0.988196,0.123017,0.935812,0.483641,0.668931,-0.480554,-0.859881,-0.943306,-0.930249,-0.713365,-0.777285,-0.983888,-0.99386,-0.993604,-0.981972,-0.993834,-0.981404,0.136421,-0.711905,0.450793,0.84472,0.917006,0.964256,0.794201,0.949129,0.916087,0.690113,5.751123,9.294212,2.25053,0.287758,5.397208,4.987409,1.321976,0.732846,0.974403,1.047471,3.763263,1.684963,1.53498,1.273505,7.536491,14.995459,4.368036,2.000547,0.001342,0.016293,0.209528,0.231767,0.093531,0.038204,0.000886,0.000023,0.000611,0.001504,0.006251,0.033278,0.022674,0.001788,0.000131,0.00314,0.051381,0.039347,0.441242,0.17923,0.007902,0.151097,0.695293,0.650816,0.401078,0.650816,0.650816,0.939035,0.151097,0.401078,0.401078,0.401078,0.650816,0.650816,0.401078,0.407706,1.192471,0.897629,0.401078,0.401078,0.401078,0.565709,0.429122,0.958421,0.429122,0.695538,0.695538,0.429122,1.379753,1.217573,0.429122,0.429122,0.695538,0.695538,0.602515,0.958421,0.695538,0.958421,1.337306,0.695538,0.695538,0.429122,1.153506,0.138949,0.145591,0.147616,0.075122,0.281661,0.672506,-0.189587,0.340847,0.335118,0.358516,0.159111,0.047672,0.226292,-0.011567,0.188187,0.171915,0.241471,-0.03634,0.428,0.711107,0.160202,-0.0116,-0.00876,0.014428,-0.075765,-0.110761,0.069211,0.018457,0.001062,-0.001123,0.000158,-0.010501,0.007567,-0.037717,-0.025897,0.003909,0.002014,-0.002191,0.036724,0.040503,-0.147517,-0.051519,3
0.068857,0.062,0.179736,1.04279,6.870507,7.712657,7.425404,0.029558,0.018206,0.058915,0.327724,1.992936,3.261357,2.438926,0.055145,0.036461,0.097851,0.582658,5.00628,7.741708,9.056892,0.756755,0.039484,0.033769,0.564884,1.219429,2.476128,3.094774,0.235991,0.044977,0.071956,1.245309,1.819467,1.155851,2.14329,0.521716,0.059818,0.087452,0.907276,2.674525,3.88401,2.591935,-0.558427,0.474387,0.267932,0.644271,0.242805,0.705441,0.505688,-0.020529,0.326276,0.57151,0.533183,-0.394197,0.349632,0.847803,0.394283,0.439057,0.199639,0.921081,0.792432,0.112857,0.017414,0.997289,0.586959,-0.209413,-0.967143,-0.678214,-0.753013,0.901998,-0.999588,-0.625794,0.147388,0.916869,0.298419,-0.531293,-0.374011,-0.998214,-0.961672,-0.983795,-0.986335,0.197432,0.64355,0.044645,0.000927,0.000587,0.00028,0.022061,1.65203,2.552241,3.078574,0.034289,0.032367,0.029819,0.038054,0.121795,0.27205,0.253235,4.381125,4.374873,4.384055,4.501682,2.667701,4.04502,7.996838,0.018107,0.000021,0.000036,0.008606,0.082623,0.049041,0.021939,0.00147,0.000074,0.000229,0.045236,0.35551,0.464721,0.015022,0.00839,0.000097,0.000213,0.024601,0.196212,0.310168,0.531643,0.675044,0.898742,2.007373,1.971552,0.397591,0.397591,0.394095,0.08888,0.08888,0.08888,0.505854,0.397591,0.397591,0.394095,0.08888,0.08888,0.08888,0.08888,0.397591,0.397591,0.394095,0.571022,1.784789,1.249191,0.722281,0.412282,0.571022,0.767298,0.649422,0.412282,0.831365,0.408499,0.412282,0.612699,0.250355,0.571022,0.571022,0.831365,0.916366,0.930045,0.379872,0.519303,-0.001032,-0.004415,-0.002688,-0.001701,0.013501,0.091461,0.010556,0.017592,0.019205,0.019157,0.01938,0.018252,0.053068,-0.097705,0.21893,0.221236,0.221782,0.223312,0.228697,0.268454,-0.059466,0.061052,-0.002793,-0.000391,0.000353,0.00183,0.053621,-0.029614,0.018605,-0.001557,-0.001072,-0.00234,-0.000533,-0.101542,-0.07899,-0.041806,0.002799,0.000563,0.002576,0.00057,0.058091,-0.078751,0
0.255755,0.731836,6.149493,6.388869,7.876952,7.043314,2.732439,0.09946,0.141716,1.006892,2.982726,2.501898,2.610073,2.863973,0.153971,0.364543,1.378461,6.112716,4.045305,10.200481,6.416959,0.171824,0.321311,1.274374,1.5,2.22,2.117985,3.706193,0.160999,1.094457,1.597792,0.501761,0.236212,1.097836,1.501836,0.20276,0.764815,1.614379,2.879922,3.305972,2.542453,1.674814,0.478942,0.519396,0.981491,0.446618,0.841012,-0.951078,-0.222533,0.643634,0.342546,-0.153071,-0.110119,0.118179,0.971804,0.277563,-0.242728,-0.487303,-0.024528,0.834602,0.291209,-0.90561,-0.998225,0.740211,-0.893226,-0.893873,-0.572079,0.429343,0.802811,0.996752,-0.731112,0.910724,-0.175812,0.538247,-0.932318,0.14744,-0.865337,-0.978089,-0.985741,-0.200683,-0.923051,-0.307652,0.70277,-0.895772,0.00255,0.039078,1.789345,8.269637,2.629171,1.399776,9.503956,0.086698,0.08705,0.272321,0.276611,0.746784,2.905748,2.956342,7.062276,6.851023,7.312392,2.044956,1.034013,9.72076,18.310718,0.00198,0.004121,0.153296,0.191316,0.234945,0.698535,0.334185,0.002176,0.068481,0.568337,0.940012,0.80075,0.477621,0.01974,0.00242,0.036176,0.181396,0.43633,0.248017,0.943363,1.069463,0.577854,0.96611,0.350573,0.350573,0.355489,0.577854,0.569968,0.131107,0.505127,1.186823,0.832793,0.577854,0.355489,0.350573,0.131107,0.131107,0.129234,0.832793,1.016199,0.809827,0.350573,0.98856,1.302286,0.137099,0.603023,0.139233,0.611958,0.371194,1.241053,0.611958,0.371194,0.371194,0.139233,0.376774,0.603023,0.611958,0.376774,0.603023,0.371194,0.996399,0.611958,0.5261,-0.009633,-0.009161,0.018962,-0.050522,0.621545,-0.027301,0.117079,0.03773,0.042107,0.042368,0.033932,0.119713,-0.188284,-0.180136,0.349154,0.352318,0.357806,0.370943,0.226063,-0.107142,0.418003,0.019972,-0.001006,-0.001423,0.048479,0.090665,-0.064561,-0.180411,0.011309,-0.004143,0.008615,-0.134127,-0.123835,-0.135033,-0.109167,-0.012519,0.00477,-0.012029,0.090694,-0.142964,-0.096478,0.17088,0
